prediction	target	average probability	entropy	edit_distance	uncertainty_value
n i e p r z e s ł a n i a n y c h	n i e p r z e s ł a n i a n y c h	0.19696255922317504	tensor(0.3200)	-2	0.32001325488090515
z a w z i ę t a	z a w z i ę t a	0.19486477375030517	tensor(0.3187)	-2	0.3186914920806885
k r w i o n o ś n e m u	k r w i o n o ś n e m u	0.19675211906433104	tensor(0.3199)	-2	0.3198816776275635
b e z k w i a t o w a	b e z k w i a t o w a	0.19650226831436157	tensor(0.3197)	-2	0.3197251558303833
p r o f a n i c z n e	p r o f a n i c z n e	0.19715592861175538	tensor(0.3201)	-2	0.3201339542865753
n i e o d s z l a c h a j ą c y   s i ę	n i e o d s z l a c h c a j ą c y   s i ę	0.19334490299224855	tensor(0.3177)	-1	0.3177197277545929
n i e p e r e l o w s k i e	n i e p e e r e l o w s k i e	0.1958027720451355	tensor(0.3193)	-1	0.3192853033542633
n i e p o p r z e k o m a r z a n i e m   s i ę	n i e p o p r z e k o m a r z a n i e m   s i ę	0.19588302373886107	tensor(0.3193)	-2	0.31933584809303284
w r o s n ę ł y b y	w r o s ł y b y	0.19490554332733154	tensor(0.3187)	0	0.3187173902988434
n i e h y d r o f i l n o ś c i	n i e h y d r o f i l n o ś c i	0.19475142955780028	tensor(0.3186)	-2	0.31861943006515503
r o z p ł u k a ć	r o z p ł u k a ć	0.19514174461364747	tensor(0.3189)	-2	0.3188672661781311
z a p o w i e t r z o n y m	z a p o w i e t r z o n y m	0.19668385982513428	tensor(0.3198)	-2	0.3198389410972595
p o s z t u r k u j ą c e m u   s i ę	p o s z t u r k u j ą c e m u   s i ę	0.19683175086975097	tensor(0.3199)	-2	0.3199315071105957
c i e k ł o k r y s t a l i c z n o ś c i	c i e k ł o k r y s t a l i c z n o ś c i	0.1956851840019226	tensor(0.3192)	-2	0.31921106576919556
n i e z a c i e n i a j ą c y	n i e z a c i e n i a j ą c y	0.19501428604125975	tensor(0.3188)	-2	0.3187864124774933
z a w a h a ł y ś m y   s i ę	z a w a h a ł y ś m y   s i ę	0.19687360525131226	tensor(0.3200)	-2	0.3199576735496521
n i e s t r u k t u r a l i z o w a n y	n i e s t r u k t u r a l i z o w a n y	0.19637452363967894	tensor(0.3196)	-2	0.3196450173854828
n a s t r o j o w y m	n a s t r o j o w y m	0.1969103217124939	tensor(0.3200)	-2	0.3199806213378906
n i e p r z e a d r e s o w y w a n e	n i e p r z e a d r e s o w y w a n e	0.192728853225708	tensor(0.3173)	-2	0.3173224627971649
a f e k t y w n e j	a f e k t y w n e j	0.19718185663223267	tensor(0.3202)	-2	0.32015013694763184
z a w o j k i e	z a w o j c e	0.10136483907699585	tensor(0.4402)	0	0.4402158260345459
a b s z t y f i k u j ą c e j   s i ę	a b s z t y f i k u j ą c e j   s i ę	0.19653960466384887	tensor(0.3197)	-2	0.31974858045578003
r ż n ę t e	r ż n i ę t e	0.12076648473739623	tensor(0.4393)	-1	0.43933558464050293
n i e a k a t a l e k t y c z n y m	n i e a k a t a l e k t y c z n y m	0.196213436126709	tensor(0.3195)	-2	0.31954383850097656
n i e u p o ś l e d z a j ą c y   s i ę	n i e u p o ś l e d z a j ą c y   s i ę	0.1951715111732483	tensor(0.3189)	-2	0.3188861608505249
n i e e u e b e c k i	n i e <UNK> u e b e c c y	0.06385577321052552	tensor(0.1757)	1	0.1756754219532013
n i e d o r ó w n a n y c h	n i e d o r ó w n a n y c h	0.1951320767402649	tensor(0.3189)	-2	0.3188611567020416
b ę d z i e c i e   w t a c h i w a ł y	b ę d z i e c i e   w t a c h i w a ł y	0.19598681926727296	tensor(0.3194)	-2	0.31940126419067383
n i e p o t o k n i ę t e	n i e p o t o k n i ę t e	0.1962963819503784	tensor(0.3196)	-2	0.31959593296051025
n i e t r y p l u j ą c y m	n i e t r y p l u j ą c y m	0.19605641365051268	tensor(0.3194)	-2	0.31944507360458374
f a ł k o w s k a	f a ł k o w s k a	0.19472593069076538	tensor(0.3186)	-2	0.31860318779945374
n i e n a d ł a m y w a n a	n i e n a d ł a m y w a n a	0.1964576482772827	tensor(0.3197)	-2	0.31969717144966125
u s i e k a n i u   s i ę	u s i e k a n i u   s i ę	0.196164870262146	tensor(0.3195)	-2	0.31951332092285156
o d h u k a j m y	o d h u k a j m y	0.1936237096786499	tensor(0.3179)	-2	0.3178988993167877
n i e b i e s z c z e j ą c e	n i e n i e b i e s z c z e j ą c e	0.1932222366333008	tensor(0.3176)	1	0.3176407814025879
z l i c z a n y m i	z l i c z a n y m i	0.19750648736953735	tensor(0.3204)	-2	0.32035234570503235
w y j a ś n i e l i b y	w y j a ś n i e l i b y	0.19530746936798096	tensor(0.3190)	-2	0.31897228956222534
b ę d ę   k a r m e l i z o w a ł a   s i ę	b ę d ę   k a r m e l i z o w a ł a   s i ę	0.19603593349456788	tensor(0.3194)	-2	0.31943216919898987
p r z e d ł u ż e n i a	p r z e d ł u ż e n i a	0.19666988849639894	tensor(0.3198)	-2	0.3198302090167999
h o p a l i ś m y	h o p a l i ś m y	0.19480609893798828	tensor(0.3187)	-2	0.3186541795730591
n i e i n s t r u o w a n y c h	n i e i n s t r u o w a n y c h	0.19707285165786742	tensor(0.3201)	-2	0.3200821578502655
w y p i e r z e n i a	w y p i e r z e n i a	0.19679256677627563	tensor(0.3199)	-2	0.319907009601593
g h a ń s k o ś ć	g h a ń s k o ś ć	0.19539376497268676	tensor(0.3190)	-2	0.319026917219162
ż o n g l e r s k i e	ż o n g l e r s k i e	0.19540555477142335	tensor(0.3190)	-2	0.3190343976020813
m o n o p o l i z o w a ł y ś c i e	m o n o p o l i z o w a ł y ś c i e	0.19689067602157592	tensor(0.3200)	-2	0.3199683427810669
n i e j e d n o n a s i e n y c h	n i e j e d n o n a s i e n n y c h	0.19642491340637208	tensor(0.3197)	-1	0.31967663764953613
n i e o k o l i s t e	n i e o k o l i s t e	0.19589065313339232	tensor(0.3193)	-2	0.31934067606925964
t a j n i k a c h	t a j n i k a c h	0.194390606880188	tensor(0.3184)	-2	0.3183895945549011
n i e p r z e w r ó ż e n i a   s i ę	n i e p r z e w r ó ż e n i a   s i ę	0.1944766402244568	tensor(0.3184)	-2	0.31844446063041687
j a n o w c o w y m i	j a n o w c o w y m i	0.19736089706420898	tensor(0.3203)	-2	0.32026171684265137
o k i e ł z n ę ł y ś m y	o k i e ł z n ę ł y ś m y	0.19593824148178102	tensor(0.3194)	-2	0.31937065720558167
n i e w y c i e m n i e n i u   s i ę	n i e w y c i e m n i e n i u   s i ę	0.1942495346069336	tensor(0.3183)	-2	0.3182995617389679
o r k i s z o w y c h	o r k i s z o w y c h	0.17948009967803955	tensor(0.3083)	-2	0.30829134583473206
z m a n i a l i   s i ę	z m a n i a l i   s i ę	0.19784116744995117	tensor(0.3206)	-2	0.3205602169036865
d e m o n o p o l i z o w a l i b y ś m y	d e m o n o p o l i z o w a l i b y ś m y	0.19545871019363403	tensor(0.3191)	-2	0.31906798481941223
k a s z m i r o w o ś c i a c h	k a s z m i r o w o ś c i a c h	0.19486305713653565	tensor(0.3187)	-2	0.31869038939476013
c h w a t k o ś c i	c h w a t k o ś c i	0.19549285173416137	tensor(0.3191)	-2	0.3190895915031433
p o o b j a d a l i ś c i e	p o o b j a d a l i ś c i e	0.1663944125175476	tensor(0.2984)	-2	0.2984108030796051
n i e z d ź w i g a n e j	n i e z d ź w i g a n e j	0.18860853910446168	tensor(0.3146)	-2	0.3146144449710846
p i e n i a c z y c h	p i e n i a c z y c h	0.19635884761810302	tensor(0.3196)	-2	0.31963518261909485
n i e o d s o l e ń   s i ę	n i e o d s o l e ń   s i ę	0.17786935567855836	tensor(0.3071)	-2	0.30712807178497314
p o u w i ą z y w a ł o b y ś   s i ę	p o u w i ą z y w a ł o b y ś   s i ę	0.19639339447021484	tensor(0.3197)	-2	0.3196568787097931
b i e r n i k o w e	b i e r n i k o w e	0.1972973585128784	tensor(0.3202)	-2	0.3202221393585205
p a p l a j c i e   s i ę	p a p l a j c i e   s i ę	0.19665786027908325	tensor(0.3198)	-2	0.3198226988315582
n i e w y t o p i s k o w y m	n i e w y t o p i s k o w y m	0.19751920700073242	tensor(0.3204)	-2	0.3203602433204651
s c h o r o w a n y c h	s c h o r o w a n y c h	0.19662690162658691	tensor(0.3198)	-2	0.31980326771736145
z s u b o r d y n o w a n e	z s u b o r d y n o w a n e	0.19584910869598388	tensor(0.3193)	-2	0.31931450963020325
z r o z m a i c i ł y b y ś c i e	z r o z m a i c i ł y b y ś c i e	0.19626824855804442	tensor(0.3196)	-2	0.31957828998565674
n i e k r u p o n u j ą c y m	n i e k r u p o n u j ą c y m	0.19731526374816893	tensor(0.3202)	-2	0.3202332854270935
u s p r a w i e d l i w i l i b y	u s p r a w i e d l i w i l i b y	0.17748034000396729	tensor(0.3068)	-2	0.30684494972229004
n i e z m i k s o w a n y c h	n i e z m i k s o w a n y c h	0.19574036598205566	tensor(0.3192)	-2	0.31924593448638916
n i e t r o p i c z n o ś c i	n i e t r o p i c z n o ś c i	0.19627027511596679	tensor(0.3196)	-2	0.319579541683197
n i e o b m y ś l a j ą c y m   s i ę	n i e o b m y ś l a j ą c y m   s i ę	0.19633549451828003	tensor(0.3196)	-2	0.3196205198764801
l i c h w i ą c y m	l i c h w i ą c y m	0.19592652320861817	tensor(0.3194)	-2	0.3193632960319519
n i e j a r z ę b i a t e m u	n i e j a r z ę b i a t e m u	0.19578250646591186	tensor(0.3193)	-2	0.319272518157959
n a w i l g o c e ń   s i ę	n a w i l g o c e ń   s i ę	0.18798620700836183	tensor(0.3142)	-2	0.3141976594924927
b ę d z i e m y   z g ł o s k o w a ł y   s i ę	b ę d z i e m y   z g ł o s k o w a ł y   s i ę	0.19663994312286376	tensor(0.3198)	-2	0.3198114335536957
n a d g o d z i n o w e m u	n a d g o d z i n o w e m u	0.19691078662872313	tensor(0.3200)	-2	0.3199809193611145
w y f i k s o w a n y c h	w y f i k s o w a n y c h	0.19601800441741943	tensor(0.3194)	-2	0.3194209039211273
w y e w a k u o w a ł y b y	w y e w a k u o w a ł y b y	0.1937656283378601	tensor(0.3180)	-2	0.31798994541168213
m i n i a t u r y z o w a ł e m   s i ę	m i n i a t u r y z o w a ł e m   s i ę	0.1971629500389099	tensor(0.3201)	-2	0.3201383650302887
k ł a d n i ę c i e	k ł a d n i j c i e	0.07310481667518616	tensor(0.3565)	-1	0.3564954102039337
p a r k a n i ł y   s i ę	p a r k a n i ł y   s i ę	0.19745042324066162	tensor(0.3203)	-2	0.32031744718551636
d y d a k t y c z n e j	d y d a k t y c z n e j	0.19749481678009034	tensor(0.3203)	-2	0.32034507393836975
p r z e c i w m o l o w a	p r z e c i w m o l o w a	0.19645242691040038	tensor(0.3197)	-2	0.3196938931941986
b ł o n i c o w o ś c i a m i	b ł o n i c o w o ś c i a m i	0.19625718593597413	tensor(0.3196)	-2	0.319571316242218
o s i ą c e   s i ę	o s z ą c e   s i ę	0.1841968297958374	tensor(0.3116)	-1	0.3116150498390198
b a l e t k a c h	b a l e t k a c h	0.19575949907302856	tensor(0.3193)	-2	0.3192580044269562
n i e n a k r z e m o w u j ą c e	n i e n a k r z e m o w u j ą c e	0.19437236785888673	tensor(0.3184)	-2	0.3183779716491699
n i e d i a f o n i c z n a	n i e d i a f o n i c z n a	0.19637640714645385	tensor(0.3196)	-2	0.3196462094783783
n i e a r y t m e t y c z n y m	n i e a r y t m e t y c z n y m	0.19669251441955565	tensor(0.3198)	-2	0.3198443651199341
a u s k u l t o w a n i a	a u s k u l t o w a n i a	0.1950637459754944	tensor(0.3188)	-2	0.31881779432296753
p r z e k o ł a t a j ą	p r z e k o ł a c ą	0.180789315700531	tensor(0.3092)	1	0.3092261850833893
n i e j e d n o s ł u p k o w a	n i e j e d n o s ł u p k o w a	0.19629544019699097	tensor(0.3196)	-2	0.3195953667163849
s a t y n u j ą c e m u   s i ę	s a t y n u j ą c e m u   s i ę	0.19596580266952515	tensor(0.3194)	-2	0.3193880021572113
e k r a n i z o w a n e	e k r a n i z o w a n e	0.1970654010772705	tensor(0.3201)	-2	0.32007747888565063
n i e o d r a t o w y w a n ą	n i e o d r a t o w y w a n ą	0.1950257897377014	tensor(0.3188)	-2	0.31879374384880066
k r ę t a c z ą c e	k r ę t a c z ą c e	0.19552475214004517	tensor(0.3191)	-2	0.3191097378730774
u s p r a w i e d l u j ą c e   s i ę	u s p r a w i e d l i w i a j ą c e   s i ę	0.17330905199050903	tensor(0.3038)	2	0.30375513434410095
n i e u l i c z n e	n i e u l i c z n e	0.19736436605453492	tensor(0.3203)	-2	0.3202638626098633
n i e p r z e t ę s k n i o n y m	n i e p r z e t ę s k n i o n y m	0.19618326425552368	tensor(0.3195)	-2	0.3195248544216156
o d r a p k i	o d r a p k o w i e	0.08035660386085511	tensor(0.3573)	1	0.35727256536483765
k r u s z y n o w y	k r u s z y n o w y	0.19494273662567138	tensor(0.3187)	-2	0.31874099373817444
n i e u p i e r d o l o n y m	n i e u p i e r d o l o n y m	0.19669958353042602	tensor(0.3198)	-2	0.31984880566596985
p r z e n i z y w a ł o m	p r z e n i z y w a ł o m	0.1949147343635559	tensor(0.3187)	-2	0.31872323155403137
n i e r o z p r z ę d z a n y m	n i e r o z p r z ę d z a n y m	0.19663164615631104	tensor(0.3198)	-2	0.3198062479496002
d o g r y z a s z   s i ę	d o g r y z a s z   s i ę	0.09110255241394043	tensor(0.3918)	-2	0.39181455969810486
n i e g r z e b y k o w y m	n i e g r z e b y k o w y m	0.19572744369506836	tensor(0.3192)	-2	0.31923776865005493
o r ę d u j ą c y m	o r ę d u j ą c y m	0.1962688684463501	tensor(0.3196)	-2	0.3195786774158478
j e d n o l e t n i c h	j e d n o l e t n i c h	0.19704045057296754	tensor(0.3201)	-2	0.32006192207336426
i n t e r n a l i z u j ą c e	i n t e r n a l i z u j ą c e	0.19642099142074584	tensor(0.3197)	-2	0.31967419385910034
r e p a s a ż a c h	r e p a s a ż a c h	0.19700762033462524	tensor(0.3200)	-2	0.3200414180755615
n i e k a r b o n i z u j ą c y m   s i ę	n i e k a r b o n i z u j ą c y m   s i ę	0.1970687747001648	tensor(0.3201)	-2	0.32007959485054016
a u t o g e n a	a u t o g e n n a	0.15349931716918946	tensor(0.2877)	-1	0.28766682744026184
k a p t u r n i k o w a t o ś ć	k a p t u r n i k o w a t o ś ć	0.19645601511001587	tensor(0.3197)	-2	0.3196961581707001
z a m y l o n e	z a m y l o n e	0.19713935852050782	tensor(0.3201)	-2	0.3201236426830292
f e r y z u j e c i e   s i ę	f e e r y z u j e c i e   s i ę	0.17873377799987794	tensor(0.3078)	-1	0.30775415897369385
n i e k u p n e m u	n i e k u p n e m u	0.19554150104522705	tensor(0.3191)	-2	0.3191203474998474
n a j n i e z w i e j s z e j	n a j n i e z w y k l e j s z e j	0.07022555470466614	tensor(0.5026)	1	0.5026130080223083
s k r z e l a	s k r z e l i	0.12710558176040648	tensor(0.4295)	-1	0.42947137355804443
b ę d z i e c i e   t r a n s c e n d o w a l i	b ę d z i e c i e   t r a n s c e n d o w a l i	0.19536036252975464	tensor(0.3190)	-2	0.3190057873725891
n i e n a d m u c h u j ą c y c h   s i ę	n i e n a d m u c h u j ą c y c h   s i ę	0.19767755270004272	tensor(0.3205)	-2	0.32045865058898926
d o d ź w i g n ę ł y b y   s i ę	d o d ź w i g n ę ł y b y   s i ę	0.1587314248085022	tensor(0.2922)	-2	0.2921518087387085
n i e ż o ł d a c k o ś c i	n i e ż o ł d a c k o ś c i	0.19695019721984863	tensor(0.3200)	-2	0.32000553607940674
w y d e d u k o w a ł y ś m y   s i ę	w y d e d u k o w a ł y ś m y   s i ę	0.19713350534439086	tensor(0.3201)	-2	0.3201200067996979
k l i m a t y z o w a ł y b y ś c i e   s i ę	k l i m a t y z o w a ł y b y ś c i e   s i ę	0.1973011612892151	tensor(0.3202)	-2	0.3202245235443115
n i e n a d s a d z a j ą c y   s i ę	n i e n a d s a d z a j ą c y   s i ę	0.19697937965393067	tensor(0.3200)	-2	0.320023775100708
n i e z a s a d z a n i u	n i e z a s a d z a n i u	0.19701513051986694	tensor(0.3200)	-2	0.3200461268424988
o ś w i e c i ł o b y ś	o ś w i e c i ł o b y ś	0.19482643604278566	tensor(0.3187)	-2	0.31866714358329773
n i e o p e r l a j ą c y m   s i ę	n i e o p e r l a j ą c y m   s i ę	0.19648760557174683	tensor(0.3197)	-2	0.3197159767150879
p r z e k r o p i l i ś m y	p r z e k r o p i l i ś m y	0.1959321141242981	tensor(0.3194)	-2	0.31936681270599365
n i e t a r k o w e	n i e t a r k o w e	0.1955653429031372	tensor(0.3191)	-2	0.3191353976726532
u c z o n y m	u c z o n y m	0.16563427448272705	tensor(0.2978)	-2	0.2978059649467468
z a h a r t o w u j ą c ą   s i ę	z a h a r t o w u j ą c ą   s i ę	0.19246141910552977	tensor(0.3171)	-2	0.31714940071105957
b ę d ę   r e w a l u o w a ł a	b ę d ę   r e w a l u o w a ł a	0.19476329088211058	tensor(0.3186)	-2	0.3186269700527191
r e a n i m o w a n e	r e a n i m o w a n e	0.19718772172927856	tensor(0.3202)	-2	0.3201538026332855
n i e o b r o ń c z o ś ć	n i e o b r o ń c z o ś ć	0.19598374366760254	tensor(0.3194)	-2	0.31939932703971863
g r y s o w y c h	g r y s o w y c h	0.19548377990722657	tensor(0.3191)	-2	0.3190838694572449
n i e z a c h w i a n y	n i e z a c h w i a n y	0.19650498628616334	tensor(0.3197)	-2	0.3197268843650818
b ę d z i e c i e   p a u p e r y z o w a ł y   s i ę	b ę d z i e c i e   p a u p e r y z o w a ł y   s i ę	0.1966381311416626	tensor(0.3198)	-2	0.31981033086776733
n i e p o d c i ą g a n i	n i e p o d c i ą g a n i	0.19609678983688356	tensor(0.3195)	-2	0.31947049498558044
n i e z a d u r z o n o ś ć	n i e z a d u r z o n o ś ć	0.19517781734466552	tensor(0.3189)	-2	0.31889015436172485
z w o l e n i c a m i	z w o l e n n i c a m i	0.19619150161743165	tensor(0.3195)	-1	0.31953004002571106
s z u m o w s k o ś ć	s z u m o w s k o ś ć	0.19740941524505615	tensor(0.3203)	-2	0.3202919363975525
k u l k o w a t o ś c i	k u l k o w a t o ś c i	0.19504115581512452	tensor(0.3188)	-2	0.31880348920822144
b ę d z i e c i e   p o m i e s z k i w a l i	b ę d z i e c i e   p o m i e s z k i w a l i	0.1964352011680603	tensor(0.3197)	-2	0.31968310475349426
m a t a n y c h	m a t a n y c h	0.19640399217605592	tensor(0.3197)	-2	0.31966352462768555
n i e z a r u n i a j ą c ą   s i ę	n i e z a r u n i a j ą c ą   s i ę	0.1966174602508545	tensor(0.3198)	-2	0.3197973668575287
u j e b y w a n e j	u j e b y w a n e j	0.19713037014007567	tensor(0.3201)	-2	0.3201180398464203
s k o j a r z a n y m i	s k o j a r z a n y m i	0.1970192551612854	tensor(0.3200)	-2	0.32004866003990173
z a ł a g a d z a ł e ś	z a ł a g a d z a ł e ś	0.1947536587715149	tensor(0.3186)	-2	0.31862086057662964
o s w o j e n i u	o s w o j e n i u	0.19521504640579224	tensor(0.3189)	-2	0.3189137578010559
k r z y ż u j ą c e m u   s i ę	k r z y ż u j ą c e m u   s i ę	0.1969054937362671	tensor(0.3200)	-2	0.31997761130332947
n i e p r z e r y s o w y w a n e	n i e p r z e r y s o w y w a n e	0.19443204402923583	tensor(0.3184)	-2	0.318416029214859
m a g i s t e r s k o ś c i	m a g i s t e r s k o ś c i	0.19224463701248168	tensor(0.3170)	-2	0.3170088231563568
n i e p l a n i s t y c z n y	n i e p l a n i s t y c z n y	0.19724267721176147	tensor(0.3202)	-2	0.32018807530403137
n i e k l i p r o w ą	n i e k l i p r o w ą	0.19697930812835693	tensor(0.3200)	-2	0.3200237452983856
n i e d w u m a s z t o w i	n i e d w u m a s z t o w i	0.1968438982963562	tensor(0.3199)	-2	0.31993910670280457
n a s ł a n i k i	n a s ł a n n i c y	0.11414101123809814	tensor(0.4429)	1	0.4429245591163635
s z c z u p ł o b i o d r y m	s z c z u p ł o b i o d r y m	0.19705574512481688	tensor(0.3201)	-2	0.3200714588165283
b ę d z i e s z   s z w a r c o w a ł o   s i ę	b ę d z i e s z   s z w a r c o w a ł o   s i ę	0.19514495134353638	tensor(0.3189)	-2	0.31886932253837585
d w u s e t l e t n i e	d w u s e t l e t n i e	0.1949991464614868	tensor(0.3188)	-2	0.31877681612968445
n i e d o m a r z a j ą c y m i	n i e d o m a r z a j ą c y m i	0.19724296331405639	tensor(0.3202)	-2	0.3201882541179657
o b d z i a b y w a n e j	o b d z i a b y w a n e j	0.19608006477355958	tensor(0.3195)	-2	0.3194599747657776
o b m u s k i w a ł y ś c i e	o b m u s k i w a ł y ś c i e	0.19745655059814454	tensor(0.3203)	-2	0.320321261882782
n i e d y f r a k c y j n y m i	n i e d y f r a k c y j n y m i	0.1962347984313965	tensor(0.3196)	-2	0.3195572793483734
o b w a ł a c h	o b w a ł a c h	0.19510960578918457	tensor(0.3188)	-2	0.3188469111919403
p o s t a c i u j ą c y c h	p o s t a c i u j ą c y c h	0.18732858896255494	tensor(0.3138)	-2	0.31375497579574585
h o s p o d y n i	h o s p o d y n o w i e	0.19613858461380004	tensor(0.3195)	1	0.3194967806339264
p o l i e t y l e n o w y m	p o l i e t y l e n o w y m	0.19658176898956298	tensor(0.3198)	-2	0.3197749853134155
z ł a m a n e j	z ł a m a n e j	0.19558695554733277	tensor(0.3191)	-2	0.31914904713630676
p r z e c h l u s t y w a n y m i	p r z e c h l u s t y w a n y m i	0.1970668077468872	tensor(0.3201)	-2	0.32007837295532227
n i e s k i k s o w a n ą	n i e s k i k s o w a n ą	0.19643255472183227	tensor(0.3197)	-2	0.31968146562576294
s z a r a c z k o w o ś c i ą	s z a r a c z k o w o ś c i ą	0.1967235803604126	tensor(0.3199)	-2	0.31986382603645325
m u ł o w a t e	m u ł o w a t e	0.19572116136550904	tensor(0.3192)	-2	0.31923380494117737
n i e o d m ł a d z a j ą c y m	n i e o d m ł a d z a j ą c y m	0.19638999700546264	tensor(0.3197)	-2	0.3196547329425812
w r z e p i a l i b y ś c i e   s i ę	w r z e p i a l i b y ś c i e   s i ę	0.19647117853164672	tensor(0.3197)	-2	0.31970566511154175
p r z e d e s t y l o w a n i a   s i ę	p r z e d e s t y l o w a n i a   s i ę	0.19693294763565064	tensor(0.3200)	-2	0.3199947476387024
r o z ż a g l e n i a	r o z ż a g l e n i a	0.19595142602920532	tensor(0.3194)	-2	0.31937897205352783
d o k r a s z a n y c h	d o k r a s z a n y c h	0.19714874029159546	tensor(0.3201)	-2	0.32012948393821716
c h ą s i e ń s k o ś c i	c h ą s i e ń s k o ś c i	0.19616107940673827	tensor(0.3195)	-2	0.31951090693473816
n i e ś r ó d w y r a z o w e j	n i e ś r ó d w y r a z o w e j	0.19634701013565065	tensor(0.3196)	-2	0.3196277618408203
m i j a j ą c   s i ę	m i j a j ą c   s i ę	0.1953498601913452	tensor(0.3190)	-2	0.31899911165237427
n i e p r z e p r o g r a m u j ą c ą   s i ę	n i e p r z e p r o g r a m o w u j ą c ą   s i ę	0.13232157230377198	tensor(0.4421)	0	0.4420568645000458
w y o b l a n ą	w y o b l a n ą	0.19646816253662108	tensor(0.3197)	-2	0.3197037875652313
n i e p o n a d n a r o d o w ą	n i e p o n a d n a r o d o w ą	0.1949608325958252	tensor(0.3188)	-2	0.3187524974346161
n i e k a t a l i z u j ą c y m	n i e k a t a l i z u j ą c y m	0.19646581411361694	tensor(0.3197)	-2	0.31970229744911194
b ę d ę   r e m a r k o w a ł o   s i ę	b ę d ę   r e m a r k o w a ł o   s i ę	0.1966064453125	tensor(0.3198)	-2	0.31979045271873474
n i e r o m a n t y z o w a n i	n i e r o m a n t y z o w a n i	0.19659315347671508	tensor(0.3198)	-2	0.3197821378707886
z a g r a b i a j ą c y c h   s i ę	z a g r a b i a j ą c y c h   s i ę	0.19635034799575807	tensor(0.3196)	-2	0.31962984800338745
b e z k i e r u n k o w e j	b e z k i e r u n k o w e j	0.19705716371536255	tensor(0.3201)	-2	0.32007235288619995
n i e r e w o l u c j o n i z o w a n i a   s i ę	n i e r e w o l u c j o n i z o w a n i a   s i ę	0.19548242092132567	tensor(0.3191)	-2	0.31908300518989563
u z n a w a n y c h	u z n a w a n y c h	0.19749274253845214	tensor(0.3203)	-2	0.3203437924385071
n i e z a g r z e b u j ą c e m u   s i ę	n i e z a g r z e b u j ą c e m u   s i ę	0.1913880467414856	tensor(0.3165)	-2	0.31645098328590393
e k o n o m i z u j ą c e m u	e k o n o m i z u j ą c e m u	0.19603556394577026	tensor(0.3194)	-2	0.31943193078041077
n i e p r z y b l a k ł y c h	n i e p r z y b l a k ł y c h	0.19589794874191285	tensor(0.3193)	-2	0.31934526562690735
s t u s z u j ą	s t u s z u j ą	0.19585082530975342	tensor(0.3193)	-2	0.3193155825138092
h i s t e r y z o w a n o	h i s t e r y z o w a n o	0.19409528970718384	tensor(0.3182)	-2	0.3182009756565094
e w a n g e l i z o w a ł a   s i ę	e w a n g e l i z o w a ł a   s i ę	0.19564979076385497	tensor(0.3192)	-2	0.3191887438297272
p o l i c z a n e g o	p o l i c z a n e g o	0.1963305115699768	tensor(0.3196)	-2	0.3196173906326294
a n a m n e z a	a n a m n e z ę	0.1682719111442566	tensor(0.2999)	-1	0.29988986253738403
p o c h ó w k o w o ś ć	p o c h ó w k o w o ś ć	0.10595155954360962	tensor(0.4536)	-2	0.45362746715545654
s a m o p r z y l e p n o ś ć	s a m o p r z y l e p n o ś ć	0.19690613746643065	tensor(0.3200)	-2	0.3199779987335205
n i e n a w i j a j ą c y m i   s i ę	n i e n a w i j a j ą c y m i   s i ę	0.19636521339416504	tensor(0.3196)	-2	0.3196391761302948
p o d n a j m o w a ł y   s i ę	p o d n a j m o w a ł y   s i ę	0.19723867177963256	tensor(0.3202)	-2	0.3201855719089508
s a m o s p r a w d z a j ą c y	s a m o s p r a w d z a j ą c y	0.19552630186080933	tensor(0.3191)	-2	0.3191107213497162
i n f l a c j o g e n n e	i n f l a c j o g e n n e	0.1790605902671814	tensor(0.3080)	-2	0.30798977613449097
z a c h r y p n i ę l i b y	z a c h r y p l i b y	0.129974889755249	tensor(0.4232)	1	0.423248291015625
o b s e r w o w a l i   s i ę	o b s e r w o w a l i   s i ę	0.19616028070449829	tensor(0.3195)	-2	0.31951043009757996
b ę d z i e   g z i ć   s i ę	b ę d z i e   g z i ć   s i ę	0.19347257614135743	tensor(0.3178)	-2	0.317801833152771
p o t r z ą c h a n i a	p o t r z ą c h a n i a	0.19233126640319825	tensor(0.3171)	-2	0.3170650005340576
b ę d z i e c i e   u t r e s o w y w a l i   s i ę	b ę d z i e c i e   u t r e s o w y w a l i   s i ę	0.19469553232192993	tensor(0.3186)	-2	0.3185838758945465
n i e w p ó ł s e n a	n i e w p ó ł s e n n a	0.16013215780258178	tensor(0.2933)	-1	0.29332301020622253
z n a r k o t y z o w a ł y b y	z n a r k o t y z o w a ł y b y	0.19651879072189332	tensor(0.3197)	-2	0.3197355270385742
j a r z ę b a c i	j a r z ę b a c i	0.18896814584732055	tensor(0.3149)	-2	0.31485435366630554
p r z e n i c o w y w a ł y	p r z e n i c o w y w a ł y	0.19602922201156617	tensor(0.3194)	-2	0.3194279670715332
w y o s a b i a n i a	w y o s a b i a n i a	0.1956215262413025	tensor(0.3192)	-2	0.31917089223861694
n i e o d k i b l o w u j ą c e m u	n i e o d k i b l o w u j ą c e m u	0.19461807012557983	tensor(0.3185)	-2	0.3185345530509949
n i e m o l i s t y m	n i e m o l i s t y m	0.19755709171295166	tensor(0.3204)	-2	0.32038381695747375
u k o w a n e j	u k o w a n e j	0.19610018730163575	tensor(0.3195)	-2	0.31947264075279236
